Filename	Position Index	X Position	Y Position	Baseline Offset [N]	Baseline Slope [N/m]	Contact Point Offset [m]	Young's Modulus [Pa]	Contact Point [m]	Baseline [N]	Discontinuity Position	Discontinuity Width [m]	Adhesion [N]	ResidualRMS [N]
qi_treated28_top-data-2023.04.26-17.04.50.562_15103.jpk-qi-series	15103	9.80051e-06	7.36521e-06	-2.03720e-07	-0.00572224	7.97949e-06	1.73819e+08	1.69396e-08	-4.67034e-10		0.00000	0.00000	6.44992e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15104.jpk-qi-series	15104	-1.00432e-05	7.52146e-06	-2.19228e-07	-0.00529240	4.58829e-06	7.86710e+07	-5.62981e-08	-1.36299e-10		0.00000	0.00000	8.46382e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15105.jpk-qi-series	15105	-9.88699e-06	7.52146e-06	-2.20697e-07	-0.00510222	4.59994e-06	5.48388e+07	-8.82334e-08	5.10130e-11		0.00000	0.00000	8.25848e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15106.jpk-qi-series	15106	-9.73074e-06	7.52146e-06	-2.21048e-07	-0.00500717	4.59915e-06	4.13929e+07	-1.10494e-07	7.65073e-11		0.00000	0.00000	8.71961e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15107.jpk-qi-series	15107	-9.57449e-06	7.52146e-06	-2.21773e-07	-0.00490887	4.61574e-06	3.71027e+07	-1.49389e-07	1.29384e-10		0.00000	0.00000	8.59464e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15108.jpk-qi-series	15108	-9.41824e-06	7.52146e-06	-2.19992e-07	-0.00510237	4.59637e-06	3.95414e+07	-1.44580e-07	-8.10220e-11		0.00000	0.00000	8.39390e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15109.jpk-qi-series	15109	-9.26199e-06	7.52146e-06	-2.20409e-07	-0.00502979	4.58561e-06	3.52804e+07	-1.52718e-07	4.18559e-12		0.00000	0.00000	9.07985e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15110.jpk-qi-series	15110	-9.10574e-06	7.52146e-06	-2.20311e-07	-0.00501206	4.58216e-06	4.12694e+07	-1.68757e-07	6.68654e-12		0.00000	0.00000	8.19654e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15111.jpk-qi-series	15111	-8.94949e-06	7.52146e-06	-2.19960e-07	-0.00503510	4.54487e-06	4.54917e+07	-1.42531e-07	-8.83900e-11		0.00000	0.00000	8.08485e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15112.jpk-qi-series	15112	-8.79324e-06	7.52146e-06	-2.20773e-07	-0.00493686	4.57253e-06	4.53558e+07	-1.85107e-07	8.21028e-11		0.00000	0.00000	7.70730e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15113.jpk-qi-series	15113	-8.63699e-06	7.52146e-06	-2.19344e-07	-0.00509326	4.30335e-06	4.01726e+07	5.42086e-08	-1.67335e-10		0.00000	0.00000	8.15382e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15114.jpk-qi-series	15114	-8.48074e-06	7.52146e-06	-2.18073e-07	-0.00524631	4.26605e-06	3.57854e+07	5.68047e-08	-1.35226e-10		0.00000	0.00000	8.03334e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15115.jpk-qi-series	15115	-8.32449e-06	7.52146e-06	-2.17685e-07	-0.00527041	4.22589e-06	3.22651e+07	5.76222e-08	-1.84966e-10		0.00000	0.00000	7.87419e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15116.jpk-qi-series	15116	-8.16824e-06	7.52146e-06	-2.17790e-07	-0.00526573	4.18492e-06	2.33083e+07	6.88555e-08	-9.89678e-11		0.00000	0.00000	8.41423e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15117.jpk-qi-series	15117	-8.01199e-06	7.52146e-06	-2.17870e-07	-0.00523373	4.16964e-06	2.52842e+07	6.63030e-08	-1.66256e-10		0.00000	0.00000	8.46510e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15118.jpk-qi-series	15118	-7.85574e-06	7.52146e-06	-2.18144e-07	-0.00520807	4.16184e-06	3.09065e+07	5.74265e-08	-9.93107e-11		0.00000	0.00000	7.78664e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15119.jpk-qi-series	15119	-7.69949e-06	7.52146e-06	-2.17962e-07	-0.00522700	4.17882e-06	3.38280e+07	2.36112e-08	-5.83888e-11		0.00000	0.00000	7.67001e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15120.jpk-qi-series	15120	-7.54324e-06	7.52146e-06	-2.18618e-07	-0.00511363	4.19812e-06	2.57821e+07	-4.60641e-09	-5.90922e-11		0.00000	0.00000	8.31713e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15121.jpk-qi-series	15121	-7.38699e-06	7.52146e-06	-2.18502e-07	-0.00512328	4.18427e-06	2.24408e+07	-2.86353e-08	-1.08625e-10		0.00000	0.00000	8.49525e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15122.jpk-qi-series	15122	-7.23074e-06	7.52146e-06	-2.18160e-07	-0.00512972	4.20577e-06	2.25481e+07	-7.66345e-08	-8.22922e-11		0.00000	0.00000	7.89821e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15123.jpk-qi-series	15123	-7.07449e-06	7.52146e-06	-2.17523e-07	-0.00517403	4.20260e-06	1.93932e+07	-9.22550e-08	-2.08832e-10		0.00000	0.00000	7.97505e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15124.jpk-qi-series	15124	-6.91824e-06	7.52146e-06	-2.17250e-07	-0.00520753	4.20042e-06	1.88508e+07	-1.22391e-07	-1.46055e-10		0.00000	0.00000	6.62610e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15125.jpk-qi-series	15125	-6.76199e-06	7.52146e-06	-2.17016e-07	-0.00522580	4.21311e-06	1.68096e+07	-1.53854e-07	-1.60153e-10		0.00000	0.00000	6.41386e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15126.jpk-qi-series	15126	-6.60574e-06	7.52146e-06	-2.16608e-07	-0.00527913	3.97052e-06	1.76902e+07	6.77022e-08	-1.65343e-10		0.00000	0.00000	6.39075e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15127.jpk-qi-series	15127	-6.44949e-06	7.52146e-06	-2.17043e-07	-0.00521949	3.95373e-06	1.74414e+07	6.92414e-08	-1.48783e-10		0.00000	0.00000	6.58918e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15128.jpk-qi-series	15128	-6.29324e-06	7.52146e-06	-2.17296e-07	-0.00518167	3.93015e-06	1.83327e+07	6.65070e-08	-3.32996e-11		0.00000	0.00000	6.06556e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15129.jpk-qi-series	15129	-6.13699e-06	7.52146e-06	-2.17876e-07	-0.00511621	3.91263e-06	1.78942e+07	6.80099e-08	6.94679e-11		0.00000	0.00000	6.48017e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15130.jpk-qi-series	15130	-5.98074e-06	7.52146e-06	-2.16976e-07	-0.00520812	3.89476e-06	1.82386e+07	6.61407e-08	-6.48979e-11		0.00000	0.00000	6.01181e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15131.jpk-qi-series	15131	-5.82449e-06	7.52146e-06	-2.17149e-07	-0.00519616	3.88274e-06	1.99059e+07	6.49798e-08	-6.74186e-11		0.00000	0.00000	6.62054e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15132.jpk-qi-series	15132	-5.66824e-06	7.52146e-06	-2.17461e-07	-0.00513549	3.86343e-06	1.91787e+07	6.24974e-08	-7.60726e-12		0.00000	0.00000	5.83285e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15133.jpk-qi-series	15133	-5.51199e-06	7.52146e-06	-2.18336e-07	-0.00501557	3.84490e-06	2.04401e+07	6.07755e-08	1.51155e-10		0.00000	0.00000	5.89947e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15134.jpk-qi-series	15134	-5.35574e-06	7.52146e-06	-2.18196e-07	-0.00502168	3.83007e-06	2.08192e+07	5.81053e-08	1.40091e-10		0.00000	0.00000	5.44566e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15135.jpk-qi-series	15135	-5.19949e-06	7.52146e-06	-2.18839e-07	-0.00493453	3.82008e-06	2.33410e+07	6.08073e-08	1.43115e-10		0.00000	0.00000	6.50918e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15136.jpk-qi-series	15136	-5.04324e-06	7.52146e-06	-2.18421e-07	-0.00498231	3.80933e-06	2.56555e+07	6.12060e-08	6.82658e-11		0.00000	0.00000	7.34421e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15137.jpk-qi-series	15137	-4.88699e-06	7.52146e-06	-2.18377e-07	-0.00497634	3.79683e-06	2.70783e+07	6.10019e-08	1.46350e-10		0.00000	0.00000	8.03546e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15138.jpk-qi-series	15138	-4.73074e-06	7.52146e-06	-2.18147e-07	-0.00499793	3.79176e-06	3.02882e+07	4.30475e-08	1.15593e-10		0.00000	0.00000	6.78994e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15139.jpk-qi-series	15139	-4.57449e-06	7.52146e-06	-2.19143e-07	-0.00486671	3.80537e-06	3.50490e+07	1.41497e-08	2.18825e-10		0.00000	0.00000	7.13102e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15140.jpk-qi-series	15140	-4.41824e-06	7.52146e-06	-2.17993e-07	-0.00500912	3.80758e-06	4.48597e+07	-7.21700e-09	1.32829e-10		0.00000	0.00000	7.81628e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15141.jpk-qi-series	15141	-4.26199e-06	7.52146e-06	-2.18226e-07	-0.00496466	3.81770e-06	6.12915e+07	-2.66053e-08	2.03954e-10		0.00000	0.00000	8.12258e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15142.jpk-qi-series	15142	-4.10574e-06	7.52146e-06	-2.17350e-07	-0.00507540	3.81389e-06	7.91746e+07	-3.85492e-08	1.23995e-10		0.00000	0.00000	7.90733e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15143.jpk-qi-series	15143	-3.94949e-06	7.52146e-06	-2.17308e-07	-0.00504476	3.83067e-06	8.30486e+07	-6.77225e-08	1.19788e-10		0.00000	0.00000	7.84713e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15144.jpk-qi-series	15144	-3.79324e-06	7.52146e-06	-2.17125e-07	-0.00507233	3.82848e-06	9.75030e+07	-7.74163e-08	1.71718e-10		0.00000	0.00000	7.17875e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15145.jpk-qi-series	15145	-3.63699e-06	7.52146e-06	-2.16308e-07	-0.00514527	3.83345e-06	1.09303e+08	-9.26194e-08	4.64930e-11		0.00000	0.00000	7.35423e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15146.jpk-qi-series	15146	-3.48074e-06	7.52146e-06	-2.16901e-07	-0.00507673	3.84499e-06	1.60813e+08	-3.38161e-08	6.03055e-11		0.00000	0.00000	6.64371e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15147.jpk-qi-series	15147	-3.32449e-06	7.52146e-06	-2.15608e-07	-0.00523298	3.87432e-06	2.34968e+08	1.43066e-08	-5.33861e-11		0.00000	0.00000	4.76699e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15148.jpk-qi-series	15148	-3.16824e-06	7.52146e-06	-2.15124e-07	-0.00527367	3.92476e-06	2.98500e+08	1.70527e-08	-7.82566e-11		0.00000	0.00000	5.06292e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15149.jpk-qi-series	15149	-3.01199e-06	7.52146e-06	-2.15381e-07	-0.00525416	3.99504e-06	2.73118e+08	1.41844e-08	-4.54996e-12		0.00000	0.00000	4.22032e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15150.jpk-qi-series	15150	-2.85574e-06	7.52146e-06	-2.16012e-07	-0.00516804	4.03420e-06	3.33358e+08	1.83861e-08	6.23112e-11		0.00000	0.00000	5.24583e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15151.jpk-qi-series	15151	-2.69949e-06	7.52146e-06	-2.14909e-07	-0.00529054	4.28777e-06	2.73117e+08	-1.77604e-07	-2.78674e-11		0.00000	0.00000	5.50045e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15152.jpk-qi-series	15152	-2.54324e-06	7.52146e-06	-2.15289e-07	-0.00522679	4.29981e-06	1.65697e+08	-1.45285e-07	-3.12449e-12		0.00000	0.00000	6.08862e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15153.jpk-qi-series	15153	-2.38699e-06	7.52146e-06	-2.14334e-07	-0.00532310	4.28413e-06	2.60706e+08	-9.37002e-08	-9.82509e-11		0.00000	0.00000	5.48411e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15154.jpk-qi-series	15154	-2.23074e-06	7.52146e-06	-2.15139e-07	-0.00522590	4.28548e-06	2.17939e+08	-7.96963e-08	-1.43087e-11		0.00000	0.00000	4.97208e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15155.jpk-qi-series	15155	-2.07449e-06	7.52146e-06	-2.13879e-07	-0.00535962	4.25629e-06	2.95548e+08	-6.77628e-08	-1.06846e-10		0.00000	0.00000	5.37227e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15156.jpk-qi-series	15156	-1.91824e-06	7.52146e-06	-2.14965e-07	-0.00521641	4.28859e-06	3.05324e+08	-1.07903e-07	5.16776e-11		0.00000	0.00000	5.38535e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15157.jpk-qi-series	15157	-1.76199e-06	7.52146e-06	-2.14438e-07	-0.00526894	4.27687e-06	3.20945e+08	-1.27400e-07	1.91242e-11		0.00000	0.00000	5.42761e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15158.jpk-qi-series	15158	-1.60574e-06	7.52146e-06	-2.15196e-07	-0.00516468	4.27313e-06	3.16297e+08	-1.65509e-07	1.99905e-10		0.00000	0.00000	5.47956e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15159.jpk-qi-series	15159	-1.44949e-06	7.52146e-06	-2.15259e-07	-0.00513377	4.28846e-06	3.74657e+08	-1.88180e-07	1.90150e-10		0.00000	0.00000	5.00904e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15160.jpk-qi-series	15160	-1.29324e-06	7.52146e-06	-2.14331e-07	-0.00521005	4.35734e-06	2.80110e+07	8.13617e-08	-4.29573e-10		0.00000	0.00000	2.16448e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15161.jpk-qi-series	15161	-1.13699e-06	7.52146e-06	-2.13559e-07	-0.00532641	4.68431e-06	4.94578e+07	-8.87210e-08	-1.99738e-10		0.00000	0.00000	4.65539e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15162.jpk-qi-series	15162	-9.80741e-07	7.52146e-06	-2.14471e-07	-0.00523143	4.77959e-06	1.46702e+08	-3.33605e-09	1.10836e-10		0.00000	0.00000	2.08623e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15163.jpk-qi-series	15163	-8.24491e-07	7.52146e-06	-2.12187e-07	-0.00547501	5.04418e-06	1.43286e+08	-8.70139e-08	-2.64946e-10		0.00000	0.00000	4.81025e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15164.jpk-qi-series	15164	-6.68241e-07	7.52146e-06	-2.13390e-07	-0.00535374	5.22347e-06	1.12650e+08	2.56157e-08	-1.79153e-10		0.00000	0.00000	5.56892e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15165.jpk-qi-series	15165	-5.11991e-07	7.52146e-06	-2.13236e-07	-0.00535541	5.50454e-06	3.03334e+08	-1.19921e-07	-9.44164e-11		0.00000	0.00000	4.07146e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15166.jpk-qi-series	15166	-3.55741e-07	7.52146e-06	-2.12923e-07	-0.00540702	5.52501e-06	2.35514e+08	-5.48929e-08	-1.04184e-10		0.00000	0.00000	4.00369e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15167.jpk-qi-series	15167	-1.99491e-07	7.52146e-06	-2.11946e-07	-0.00548786	5.56606e-06	1.29066e+08	3.48619e-08	-3.37527e-10		0.00000	0.00000	1.09644e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15168.jpk-qi-series	15168	-4.32413e-08	7.52146e-06	-2.11747e-07	-0.00547934	5.61822e-06	2.31256e+08	1.91777e-08	-3.51812e-10		0.00000	0.00000	5.15078e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15169.jpk-qi-series	15169	1.13009e-07	7.52146e-06	-2.11423e-07	-0.00551021	5.60502e-06	9.12909e+07	2.73959e-08	-3.17423e-10		0.00000	0.00000	4.18755e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15170.jpk-qi-series	15170	2.69259e-07	7.52146e-06	-2.12737e-07	-0.00538219	5.70273e-06	6.38118e+07	4.45309e-08	-2.65382e-10		0.00000	0.00000	1.07913e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15171.jpk-qi-series	15171	4.25509e-07	7.52146e-06	-2.12141e-07	-0.00542940	5.98851e-06	8.78690e+07	-1.73498e-07	-1.57309e-10		0.00000	0.00000	6.21368e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15172.jpk-qi-series	15172	5.81759e-07	7.52146e-06	-2.11405e-07	-0.00549912	6.43660e-06	6.75832e+07	-1.31998e-07	-1.91405e-10		0.00000	0.00000	2.49812e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15173.jpk-qi-series	15173	7.38009e-07	7.52146e-06	-2.12437e-07	-0.00540630	6.48441e-06	1.56218e+08	1.28177e-08	-1.45142e-10		0.00000	0.00000	3.56541e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15174.jpk-qi-series	15174	8.94259e-07	7.52146e-06	-2.13538e-07	-0.00527652	6.93531e-06	5.48808e+07	-1.19640e-07	-4.35736e-11		0.00000	0.00000	3.77231e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15175.jpk-qi-series	15175	1.05051e-06	7.52146e-06	-2.09719e-07	-0.00563826	7.13236e-06	2.33177e+08	1.48651e-08	-3.16796e-10		0.00000	0.00000	4.17629e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15176.jpk-qi-series	15176	1.20676e-06	7.52146e-06	-2.11204e-07	-0.00549368	7.39783e-06	1.56472e+08	-9.48425e-08	-1.75914e-10		0.00000	0.00000	4.99564e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15177.jpk-qi-series	15177	1.36301e-06	7.52146e-06	-2.09852e-07	-0.00558136	7.42161e-06	2.44875e+08	1.52003e-08	-3.83445e-10		0.00000	0.00000	3.79913e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15178.jpk-qi-series	15178	1.51926e-06	7.52146e-06	-2.11549e-07	-0.00543341	7.56516e-06	1.26707e+08	2.09477e-08	-1.46876e-10		0.00000	0.00000	3.08144e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15179.jpk-qi-series	15179	1.67551e-06	7.52146e-06	-2.10420e-07	-0.00552983	7.68143e-06	9.66798e+07	2.91075e-08	-2.43337e-10		0.00000	0.00000	4.82162e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15180.jpk-qi-series	15180	1.83176e-06	7.52146e-06	-2.10244e-07	-0.00554495	7.86469e-06	1.25325e+08	-5.50259e-08	-2.87235e-10		0.00000	0.00000	4.30173e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15181.jpk-qi-series	15181	1.98801e-06	7.52146e-06	-2.09506e-07	-0.00559694	7.85994e-06	1.64102e+08	2.43312e-08	-5.02808e-10		0.00000	0.00000	6.18929e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15182.jpk-qi-series	15182	2.14426e-06	7.52146e-06	-2.10168e-07	-0.00555212	7.87542e-06	8.72067e+07	2.45515e-08	-3.88471e-10		0.00000	0.00000	5.91058e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15183.jpk-qi-series	15183	2.30051e-06	7.52146e-06	-2.08690e-07	-0.00566191	7.88652e-06	9.43269e+07	3.46240e-08	-6.05842e-10		0.00000	0.00000	6.83831e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15184.jpk-qi-series	15184	2.45676e-06	7.52146e-06	-2.08916e-07	-0.00564321	7.87650e-06	7.00595e+07	3.71466e-08	-4.91037e-10		0.00000	0.00000	6.09999e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15185.jpk-qi-series	15185	2.61301e-06	7.52146e-06	-2.09224e-07	-0.00561489	7.82889e-06	6.06857e+07	3.80272e-08	-5.35785e-10		0.00000	0.00000	6.05764e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15186.jpk-qi-series	15186	2.76926e-06	7.52146e-06	-2.08953e-07	-0.00563428	7.78274e-06	5.66249e+07	4.98569e-08	-5.72462e-10		0.00000	0.00000	8.49820e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15187.jpk-qi-series	15187	2.92551e-06	7.52146e-06	-2.09224e-07	-0.00560783	7.72435e-06	8.10323e+07	4.13122e-08	-5.44225e-10		0.00000	0.00000	1.08742e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15188.jpk-qi-series	15188	3.08176e-06	7.52146e-06	-2.07852e-07	-0.00571104	7.63330e-06	1.87344e+08	2.57048e-08	-4.73659e-10		0.00000	0.00000	6.02064e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15189.jpk-qi-series	15189	3.23801e-06	7.52146e-06	-2.09047e-07	-0.00560886	7.48164e-06	4.04187e+08	1.49373e-08	-3.66930e-10		0.00000	0.00000	4.87463e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15190.jpk-qi-series	15190	3.39426e-06	7.52146e-06	-2.09959e-07	-0.00549729	7.35877e-06	2.25816e+08	7.78331e-09	-3.04667e-10		0.00000	0.00000	3.92783e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15191.jpk-qi-series	15191	3.55051e-06	7.52146e-06	-2.11367e-07	-0.00537146	7.34788e-06	2.35794e+08	-1.19246e-07	-4.71891e-11		0.00000	0.00000	1.99556e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15192.jpk-qi-series	15192	3.70676e-06	7.52146e-06	-2.11646e-07	-0.00534582	7.11762e-06	2.15789e+08	-3.01206e-08	5.68174e-10		0.00000	0.00000	9.42245e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15193.jpk-qi-series	15193	3.86301e-06	7.52146e-06	-2.12500e-07	-0.00526365	6.96066e-06	1.09112e+08	-7.51685e-08	-6.85015e-11		0.00000	0.00000	6.02911e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15194.jpk-qi-series	15194	4.01926e-06	7.52146e-06	-2.12093e-07	-0.00528987	6.73812e-06	1.00375e+07	-1.09691e-06	3.24123e-08		0.00000	0.00000	1.00645e-07
qi_treated28_top-data-2023.04.26-17.04.50.562_15195.jpk-qi-series	15195	4.17551e-06	7.52146e-06	-2.11717e-07	-0.00531667	5.66143e-06	6.49207e+07	-9.64868e-07	5.43862e-08		0.00000	0.00000	1.72645e-07
qi_treated28_top-data-2023.04.26-17.04.50.562_15196.jpk-qi-series	15196	4.33176e-06	7.52146e-06	-2.12664e-07	-0.00517268	4.09464e-06	6.22145e+07	1.00116e-08	1.85858e-09		0.00000	0.00000	7.44892e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15197.jpk-qi-series	15197	4.48801e-06	7.52146e-06	-2.12098e-07	-0.00521432	3.84144e-06	4.12923e+06	7.87378e-08	3.55580e-10		0.00000	0.00000	2.35569e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15198.jpk-qi-series	15198	4.64426e-06	7.52146e-06	-2.12335e-07	-0.00515080	3.88339e-06	6.63198e+06	-2.43961e-08	-3.50177e-10		0.00000	0.00000	1.77971e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15199.jpk-qi-series	15199	4.80051e-06	7.52146e-06	-2.11489e-07	-0.00522969	3.88663e-06	7.35589e+07	-1.57719e-07	1.00778e-10		0.00000	0.00000	3.74183e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15200.jpk-qi-series	15200	4.95676e-06	7.52146e-06	-2.13999e-07	-0.00491556	3.91948e-06	1.50531e+08	-8.17332e-08	2.62920e-10		0.00000	0.00000	5.34152e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15201.jpk-qi-series	15201	5.11301e-06	7.52146e-06	-2.12620e-07	-0.00510939	3.98919e-06	1.43875e+08	-5.26621e-08	3.59997e-10		0.00000	0.00000	4.30064e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15202.jpk-qi-series	15202	5.26926e-06	7.52146e-06	-2.11333e-07	-0.00528361	4.08406e-06	1.00474e+08	-4.65210e-08	7.61760e-10		0.00000	0.00000	8.97327e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15203.jpk-qi-series	15203	5.42551e-06	7.52146e-06	-2.12124e-07	-0.00516114	4.34735e-06	7.70675e+07	-1.15293e-07	7.23754e-11		0.00000	0.00000	2.53750e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15204.jpk-qi-series	15204	5.58176e-06	7.52146e-06	-2.12945e-07	-0.00509893	4.37589e-06	1.38513e+08	-8.20398e-08	1.86654e-10		0.00000	0.00000	2.50885e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15205.jpk-qi-series	15205	5.73801e-06	7.52146e-06	-2.12263e-07	-0.00516539	4.38463e-06	5.51543e+07	1.70408e-08	-8.37774e-11		0.00000	0.00000	1.01861e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15206.jpk-qi-series	15206	5.89426e-06	7.52146e-06	-2.11860e-07	-0.00523618	4.40146e-06	9.60164e+07	2.61002e-08	-8.45886e-11		0.00000	0.00000	3.81276e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15207.jpk-qi-series	15207	6.05051e-06	7.52146e-06	-2.11251e-07	-0.00530184	4.49288e-06	8.62050e+07	9.75325e-09	-7.82218e-11		0.00000	0.00000	3.02861e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15208.jpk-qi-series	15208	6.20676e-06	7.52146e-06	-2.11943e-07	-0.00519245	4.49675e-06	5.69677e+07	4.17758e-08	-1.97776e-10		0.00000	0.00000	7.43389e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15209.jpk-qi-series	15209	6.36301e-06	7.52146e-06	-2.12400e-07	-0.00514350	4.79786e-06	6.29537e+07	-1.91403e-07	1.16929e-11		0.00000	0.00000	5.49010e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15210.jpk-qi-series	15210	6.51926e-06	7.52146e-06	-2.11777e-07	-0.00520915	4.78740e-06	1.61069e+07	-1.60845e-07	-2.38372e-10		0.00000	0.00000	1.47697e-08
qi_treated28_top-data-2023.04.26-17.04.50.562_15211.jpk-qi-series	15211	6.67551e-06	7.52146e-06	-2.12186e-07	-0.00517430	4.45557e-06	7.90802e+07	3.94944e-08	-7.58038e-11		0.00000	0.00000	8.48624e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15212.jpk-qi-series	15212	6.83176e-06	7.52146e-06	-2.11531e-07	-0.00524929	4.28585e-06	1.15539e+08	1.95886e-08	-1.29089e-10		0.00000	0.00000	5.79063e-09
qi_treated28_top-data-2023.04.26-17.04.50.562_15213.jpk-qi-series	15213	6.98801e-06	7.52146e-06	-2.12896e-07	-0.00509456	4.29766e-06	1.29371e+08	-1.05315e-07	2.50279e-10		0.00000	0.00000	4.87653e-09
